,achievement_count,average_cadence,average_heartrate,average_speed,average_temp,average_watts,best_efforts,calories,device_name,distance,elapsed_time,gear,kilojoules,laps,map,max_heartrate,max_speed,max_watts,moving_time,name,pr_count,sport_type,start_date_local,suffer_score,type,weighted_average_watts,shoe_distance
70,0.0,69.1,139.0,4.277144,,289.6,5.0,358.0,Garmin Forerunner 265,2.25,31.566666666666666,Brooks Ghost 15 Brooks Ghost,547.4,27,_kumFpyrcOTu@?QTmAN[NKNCBEFo@ZuAJyA?wA@aAJaBZ@HBnAAVDJAZ@p@FNAbBJr@BXBHAn@HXAf@FN?HBEDDGI@qAE{BS~BJb@FV?NDgBGU?m@Ee@I`@Ed@Jv@?nANE?ABy@E]?_CQ`@A\D`AAx@Jb@HGBWAWEeDQNATBdCFp@HuACuCOTEr@F`B@x@HEBoBIm@?eAEVEd@AZDj@?p@Dd@HR@E@Q?a@GY?wCOCCXA~AJd@?d@Dh@HuAEq@Ge@?u@GvA?l@HfADTD}@Eo@Au@IcCGyAI_AKa@AaAIE@Iz@@l@E|B?p@KlAOv@_@tAWvA[lAQ`A@FDB`AVl@BLCOFo@Ea@Mg@U?GDIZ}A?QIIA?A@c@tBOE,174.0,7.417892,586.0,1890,Morning Run,0.0,Run,2023-05-08 10:45:07,31.0,Run,317.0,139.01
71,0.0,69.8,144.2,4.56348,,279.7,,613.0,Garmin Forerunner 265,3.8,50.0,Brooks Ghost 15 Brooks Ghost,839.1,6,,169.0,5.395644,356.0,3000,Lunch Run,0.0,Run,2023-05-07 11:11:22,63.0,Run,301.0,142.81
72,0.0,,117.0,,,,,90.0,Garmin Forerunner 265,,10.05,,,1,,127.0,,,603,Lunch Ride,0.0,Ride,2023-05-06 11:02:14,2.0,Ride,,
73,0.0,70.5,137.2,4.469526,,276.3,,247.0,Garmin Forerunner 265,1.5,20.45,Brooks Ghost 15 Brooks Ghost,333.0,2,,159.0,4.975088,329.0,1205,Morning Run,0.0,Run,2023-05-06 10:38:20,16.0,Run,288.0,144.31
74,0.0,67.9,132.9,4.3084620000000005,,264.5,,436.0,Garmin Forerunner 265,2.88,40.05,Brooks Ghost 15 Brooks Ghost,635.6,6,,157.0,5.077990000000001,328.0,2403,Lunch Run,0.0,Run,2023-05-05 11:19:11,29.0,Run,295.0,147.19
75,0.0,69.6,137.4,4.565717,,297.6,5.0,369.0,Garmin Forerunner 265,2.39,31.483333333333334,Brooks Ghost 15 Brooks Ghost,560.4,3,_kumFlzrcOPi@PiAXgA@SCCGAWKUEU@[Eu@AUGE@CFEtBSbBYdBAp@EJIDQAIGEODMJOHUj@{DBe@@}@Cu@FSJEVJPDtBLRDd@TBW\mAHa@D{BBe@Au@Di@DyBAaBDONGF?DDFF@JCNI^En@?J`CBF@DH?VGjACxBEv@E^Bd@Jb@\^NVR`@L^PdA@b@Ih@DPJDF?HIBG?KG]GiASaAWm@_@i@S]EQ?qA@ODEPATDzAFbCPb@?BXCj@Gx@@VJp@\VZLjA?^FT?B@BFWbCKf@MZY`@w@x@_@Zw@x@i@`@CF?HNBPG\c@vCmC`@}@FWRcBBi@FODAj@N~@b@^VFBJ?HEAc@IGk@EQE_@SeA[yBSk@?KEY[GQAQBo@FiAAGGEi@Ck@@a@Eu@Ec@IgA@UCMGWUBW?oAFqAAQGMKII@aBGGE?}@J]?SEIQEIPAP@HB@Az@G|AKbGEj@[lBc@xAIj@YhAMr@GFG?AC,164.0,7.520794,537.0,1883,Lunch Run,0.0,Run,2023-05-04 11:20:03,27.0,Run,325.0,149.58
76,0.0,64.6,145.0,4.214508,,268.9,4.0,211.0,Garmin Forerunner 265,1.31,18.816666666666666,Brooks Ghost 15 Brooks Ghost,301.8,2,mjumF|xrcOl@eDb@aBPkAHgCBmBBC?SBcDC_@BMFEL?LDFJATIVEz@BJdABv@HFAJiFC{AHqCBwAFw@MbFA~DItDAJIDuBMWAIDCP@ZCHCxA?|@E|BC\WnAM`@Ij@GDa@Q[GkAEWEa@?@d@EjAOfASz@SxA?l@CJGDM?GCKQAS@INWJe@Fk@^uBH_AEaABQAI@GBCPANHZFZ?FDFVh@Bf@JPDLJ@DCN[jAMx@M`@,170.0,7.5700080000000005,505.0,1122,Afternoon Run,0.0,Run,2023-05-03 15:33:02,19.0,Run,301.0,150.89000000000001
77,0.0,64.3,131.3,3.93712,,224.2,,299.0,Garmin Forerunner 265,2.07,31.566666666666666,Brooks Ghost 15 Brooks Ghost,424.7,4,,181.0,5.623818,379.0,1894,Lunch Run,0.0,Run,2023-05-03 11:57:35,24.0,Run,280.0,152.96
78,0.0,67.3,131.6,4.456104,,268.3,,421.0,Garmin Forerunner 265,2.98,40.083333333333336,HOKA ONE ONE Bondi 8,645.2,6,,156.0,5.095886,328.0,2405,Lunch Run,0.0,Run,2023-05-02 11:28:45,25.0,Run,293.0,2.98
79,0.0,64.4,140.0,,,,,393.0,Garmin Forerunner 265,,32.03333333333333,,,1,,161.0,,,1922,Morning Stair-Stepper,0.0,StairStepper,2023-05-01 10:52:45,27.0,StairStepper,,
80,0.0,,136.6,,,,,237.0,Garmin Forerunner 265,,20.1,,,1,,156.0,,,1206,Night Ride,0.0,Ride,2023-04-30 21:48:39,14.0,Ride,,
81,0.0,66.9,112.1,3.201147,,195.6,,54.0,Garmin Forerunner 265,0.34,6.35,HOKA ONE ONE Bondi 8,74.5,1,,143.0,5.051146,322.0,381,Night Run,0.0,Run,2023-04-30 21:40:39,1.0,Run,249.0,3.32
82,0.0,65.4,130.4,4.364387000000001,,253.5,,323.0,Garmin Forerunner 265,2.19,30.116666666666667,HOKA ONE ONE Bondi 8,458.0,16,,161.0,5.489598000000001,362.0,1807,Lunch Run,0.0,Run,2023-04-30 11:26:10,24.0,Run,292.0,5.51
83,0.0,65.8,134.8,4.0266,,240.6,,327.0,Garmin Forerunner 265,2.02,30.083333333333332,HOKA ONE ONE Bondi 8,434.3,3,,169.0,5.552234,371.0,1805,Lunch Run,0.0,Run,2023-04-29 11:06:48,26.0,Run,275.0,7.529999999999999
84,0.0,66.0,131.1,3.9840969999999998,,226.8,,431.0,Garmin Forerunner 265,2.66,43.0,HOKA ONE ONE Bondi 8,544.5,5,,165.0,5.261424,351.0,2401,Morning Run,0.0,Run,2023-04-28 10:31:35,28.0,Run,267.0,10.19
85,1.0,74.3,163.8,5.326296999999999,,368.2,4.0,211.0,Garmin Forerunner 265,1.28,14.4,HOKA ONE ONE Bondi 8,318.2,2,_kumFlzrcOTkAl@wB@Ik@UuCSOxCU`BSz@E`@@h@KJG@QGEQ?K\eABWRiAPoA?m@Be@Eg@F]FEFARLNDf@AhAJRFb@RB?L_@^kBD{@?a@F{@A]Dm@?m@HgB@{@G]@K@IDEVAJNATKVCb@E|CKvD]t@Eh@_@xACHI@y@Ua@CO?WCi@Ca@SKFIJFt@CxAu@tES\HZFFF@FAFUBi@p@uEBk@B_ABMP?ZFd@Bf@?TDh@R@HAJ]nA_@lBEHIAAC,181.0,8.361906000000001,611.0,864,Afternoon Run,0.0,Run,2023-04-27 14:09:25,34.0,Run,374.0,11.47
86,0.0,66.2,130.2,4.1295020000000005,,247.7,,366.0,Garmin Forerunner 265,2.41,35.083333333333336,HOKA ONE ONE Bondi 8,521.5,3,,158.0,4.970614,323.0,2105,Lunch Run,0.0,Run,2023-04-27 11:04:53,23.0,Run,274.0,13.879999999999999
87,5.0,69.5,154.1,4.972851,,336.1,5.0,372.0,Garmin Forerunner 265,2.34,28.516666666666666,HOKA ONE ONE Bondi 8,568.4,7,kjumFhxrcOACHUBc@H]Jo@c@SoAIQEo@AEN@~@Ab@SzAK\?XUlAC`@ELIDOCGEIO?GRe@Ha@HWDg@PcAJw@BwAGe@HSFCNBLH^D|AFx@VH??EPk@D]Rq@JiDD{@AW@cAJOHWDE`@Ah@FZ?T@ND?j@O|EAt@@XBPJ\p@|@FAHOEOi@q@KWC[?{@DQPAd@FH?lBLxBHHF?RGnAAj@DZP`@RLZJxBFH@@D?TObAIdAEPOZINUX]XmBnBMHCJ@DNDDCz@aAzAqA^g@HDjAjAVj@HDJ@JKBMGOq@m@iA{@EIAEL_@LaABaABYFENB|@^f@N`@\FBH?FGBYEMIGk@?e@O}@_@OEm@Gu@Ay@I]GKQKa@Ac@HiBIIKAa@B{BM_@AiBQGHC|AJZf@l@FLCREBG?W[_@m@GUG]FwCHoABkAAUGCs@?kAGEEBe@?GACKFCNMzE?`AIpBOl@Kl@S|@EZOb@?FQr@Gd@Mb@I?IF,185.0,8.259004000000001,611.0,1691,Afternoon Run,4.0,Run,2023-04-26 15:16:14,50.0,Run,375.0,16.22
88,0.0,,134.3,,,,,388.0,Garmin Forerunner 265,,35.06666666666667,,,1,,149.0,,,2104,Night Ride,0.0,Ride,2023-04-25 22:32:45,21.0,Ride,,
89,0.0,67.2,132.2,4.048970000000001,,250.4,,423.0,Garmin Forerunner 265,2.7,40.06666666666667,ASICS Gel Venture 8,602.0,6,,153.0,4.702174,328.0,2404,Lunch Run,0.0,Run,2023-04-25 11:16:22,27.0,Run,271.0,2.7
90,0.0,68.1,138.6,4.149635,,256.0,,463.0,Garmin Forerunner 265,2.77,40.11666666666667,ASICS Gel Venture 8,616.3,6,,157.0,5.015354,352.0,2407,Morning Run,0.0,Run,2023-04-24 10:54:00,40.0,Run,278.0,5.470000000000001
91,0.0,66.9,138.0,4.073577,,242.2,,527.0,Garmin Forerunner 265,3.23,49.5,ASICS Gel Venture 8,691.1,13,,172.0,5.68198,412.0,2853,Morning Run,0.0,Run,2023-04-23 10:39:16,54.0,Run,278.0,8.7
92,0.0,,130.1,,,,,315.0,Garmin Forerunner 265,,30.066666666666666,,,1,,166.0,,,1804,Morning Ride,0.0,Ride,2023-04-22 10:15:25,15.0,Ride,,
93,0.0,66.8,133.3,4.187664000000001,,251.6,,424.0,Garmin Forerunner 265,2.8,40.46666666666667,ASICS Gel Venture 8,605.7,6,,154.0,5.131678,363.0,2407,Morning Run,0.0,Run,2023-04-21 10:58:56,30.0,Run,275.0,11.5
94,0.0,65.6,136.0,4.259248,,254.8,,337.0,Garmin Forerunner 265,2.15,30.233333333333334,ASICS Gel Venture 8,462.3,3,,159.0,5.086938,334.0,1814,Lunch Run,0.0,Run,2023-04-20 11:43:28,28.0,Run,283.0,13.65
95,1.0,70.9,147.6,4.368861000000001,,,6.0,700.0,Garmin Forerunner 245 Music,4.28,59.18333333333333,ASICS Gel Venture 8,,7,ikumFdzrcOJSV}@\cB`@yAZ_BBWAw@HgCB_BVSHAjBH\A?y@FmE?sBLcGEICA{@?e@EkBEa@E_@GiBC_BMaDOc@a@mBKc@?oBOSOGw@Cs@UgEKeECeB?{ABm@LiAVeA`@oA^}@p@oAf@kAR_C@{@EkAQ_AWs@s@{Ai@yBYcAY_B[{DOeAGoA?aB@g@Dk@NiAN{@t@oCX{@fByH`@{ArA{DNo@JoABo@?o@As@U{A@CNMjCDhC?~AFrBLz@?^DbABzCRlDL~@HzCb@FH?`@[bE]hHs@xLAVNTOtBWrF]lF?v@FxAh@zBbA`DZpAd@zAx@fDbAnDf@pAJNx@bBhArBbB|D^lA\xAHl@j@pCn@xBN`@Ll@l@bCAHUTu@VOJ]Jw@^}@N[?gCY_BGiAKoBIq@I_@AY@UN}EW}@GsACM@EHE~AEnCAzCK|DGPG@mBGOEBoAHc@QMI@EFAXFXYlKI|@Y|AaAlE,172.0,5.534338000000001,,3530,Lunch Run,0.0,Run,2023-04-19 11:12:34,77.0,Run,,17.93
96,0.0,58.3,140.4,,,,,487.0,Garmin Forerunner 245 Music,,40.06666666666667,,,1,,154.0,,,2404,Night Stair-Stepper,0.0,StairStepper,2023-04-18 22:27:08,28.0,StairStepper,,
97,0.0,71.9,141.4,4.512029,,,5.0,407.0,Garmin Forerunner 245 Music,2.51,33.65,ASICS Gel Venture 8,,5,_kumFvzrcOEPAVBL@BZAXHtAL\NNK?SQSQBO?aAK_@QKIZaBb@mBFG`@Ld@VXXD@ROCUGK[C}@]MK?MViAJo@De@PiHBQDA|BNHDG`EGxABn@Rf@n@~@Rr@Jl@B`@@NGj@JTRED]IYIqAKk@O_@O_@_@g@Ua@Em@@q@BQBAbADxAJjADl@DXJG~BFp@T^ZNLBzBHHD?PU`COd@ITu@`AuCjCIR@BNBZa@z@y@FDN^RXdApAPJRE@WMQq@][]W]Oe@dBiBpAhAVf@RRRMAUIMoAcAi@k@Lk@NkADq@HW@?zCpALK@QCGSKa@EgBo@s@M_@A]GcAE]QOg@HoC@@ECkDMsCOCH?rAJ\Rb@?BA@K?WOQm@As@@c@D]As@H{CGUyBKICB}@Fm@GSQ?GTDb@?`@IjCErDGrASrA_B`H,167.0,6.236756,,2006,Morning Run,0.0,Run,2023-04-18 10:14:01,39.0,Run,,20.439999999999998
98,0.0,,115.9,,,,,235.0,Garmin Forerunner 245 Music,,30.133333333333333,,,1,,126.0,,,1808,Lunch Ride,0.0,Ride,2023-04-17 11:41:21,6.0,Ride,,
99,0.0,48.7,118.9,,,,,177.0,Garmin Forerunner 245 Music,,20.15,,,1,,134.0,,,1209,Lunch Elliptical,0.0,Elliptical,2023-04-17 11:18:44,4.0,Elliptical,,
100,0.0,68.4,140.5,4.465052,,,5.0,413.0,Garmin Forerunner 245 Music,2.6,35.0,ASICS Gel Venture 8,,4,wkumF`zrcOJBDTGR@FDLPBL?VJ~@P`@DFHJ@DG@ECQOIWFKGa@Ew@YGCAI`AwEP?RHZHTJPTNFJI?UOM[Cw@UIEII`@uBH}@@o@RaGLCxAHT@NFGtC@FXV|HXfFZd@Jh@PlChATAXF@VMNYCsAe@iBu@m@OiAMqBK_@AGDChCPf@\NxBHZBb@JrAf@d@JXP?REFWH[UmBw@E?ED[|CI`@|@p@dA|@DXOTSEg@y@w@u@UOG@INaA`AOTL\Zd@l@f@ZLLL?XOLSIo@u@a@g@e@w@eA`AEAGOzB_Cn@o@\g@Nu@P}ABg@CAwBKc@G][Qg@Am@DqBEGkDGuAIa@@CbAHl@x@rANb@Rx@HzAF\EJQFQO@aAGu@Ki@Wo@u@mAMa@?k@HwAFsEIGkBGQGAo@MFShKGh@,174.0,5.720009,,2092,Morning Run,0.0,Run,2023-04-16 10:09:26,42.0,Run,,23.04
101,0.0,70.8,145.4,4.471763,,,5.0,401.0,Garmin Forerunner 245 Music,2.5,33.666666666666664,ASICS Gel Venture 8,,5,ciumF|yrcOSHUZUR?Rf@FVFp@JZBVNLKEYEEAA]Fk@Ic@M_@O?Qh@mCVaAD?lAd@JNLHHAHKAOGQ[AICq@YSO^oBJiANoG@UFG`CLFD@NOfFAdAPn@x@nANl@Lr@Bl@E^DXP@JWIw@Ce@[wAeAmBIi@FqAPApAFhEXBB?LGpBFl@N\ZVb@DfBDJ@BF]fDSj@eBnBoBdBFLD@FCt@w@^[B@nAdB\^FDRFBAHQAMGIg@Qa@[g@m@Ma@?CbAaAb@e@PHz@t@JL`@t@PCBOCSaCqBTyAL_BDQF@b@LjAd@XPXHHUIOGEs@MgBo@e@KaAAiAK[[Ke@DgBA_@SEqBEaCKi@Ga@OEUFmECC{BGCE?u@Hk@EOAAWJCFDt@?lAKfEKbCKn@S|@Hj@|@^v@RDPEPSFe@[]Oy@]G?WxAe@rB,169.0,5.570130000000001,,2015,Morning Run,0.0,Run,2023-04-15 10:00:39,43.0,Run,,25.54
102,0.0,71.0,145.2,4.51874,,,5.0,405.0,Garmin Forerunner 245 Music,2.52,33.95,ASICS Gel Venture 8,,4,cjumF`yrcOD?DQTyANq@SCQKQC@MBMJIf@PH?^yBLsGFeAFS?e@EaAF]JELDDJIl@A~AB@vBJPFEdBEj@V|@vGXVFIrCJf@Z^PHH@XCfBHFJSzBKl@Wn@kBlB}AvAEDBLP@`AiATMDBj@`A~@jAJFRAFSEQ_A_@_@_@W_@Qg@v@}@p@o@rApAXn@TDLO?EKYcBwAWYH[^aD`@HlA`@XRZJJG@GK[u@M_@KoAe@u@IoAEe@GIEOSKa@DgCAAgH_@Y@AhAHh@n@bATj@XtAD~@H\ETU@MSD_@A_@Gg@Mm@[{@q@kAGOEWH_AEK?OD[D_B@oACg@eCMAGDq@Hw@QMOL?PFh@KxFKxCIr@SlABd@BDx@Z^FTL?^WJQQ]Ss@[EA}@xEBB|@Xf@DN?LERN?\ABODWMcAMa@Ma@KSKAG?MHU,168.0,5.831859000000001,,2011,Morning Run,0.0,Run,2023-04-14 10:58:38,41.0,Run,,28.06
103,0.0,68.3,146.3,4.431497,,,5.0,422.0,Garmin Forerunner 245 Music,2.56,35.1,ASICS Gel Venture 8,,6,{jumFxzrcOBFDCf@iCJaA?Eg@SCIFMF?HFN@ZH?g@R_BHcELyB?YDk@BiAESB[RGH@FFBZG\ChA@TdCH@FMbG?t@Ld@b@l@Vf@Pn@Hj@Br@Ih@@HDDR?HUW{BIY[cAo@eAMk@@o@Hc@hBDhBPtAFDD@HI~A@p@Rj@^X|BNZFKpASxAUl@aBfBmBfBCHBBJFDCf@i@l@i@DBd@t@VZt@t@TDLUKWg@OWUWUYc@MYT_@d@a@j@m@F@x@n@\^Nh@HHTADWKSqBgBGMJo@PwBFUHAzAf@~@d@RKCUGEKCc@EiBq@e@I_COe@MOWG[?wAJu@x@BhALd@?bAH|ChA\Pz@ZPQEYUCY@wBy@mAa@}@MyDQECi@Ao@GuAEKCkBEUECEAWBwCy@GiBGSTEnEEhAGh@m@xCSj@QlAUx@,172.0,6.015293000000001,,2083,Morning Run,0.0,Run,2023-04-13 10:06:49,43.0,Run,,30.62
104,0.0,70.4,146.1,4.243589,,,6.0,671.0,Garmin Forerunner 245 Music,4.13,58.55,ASICS Gel Venture 8,,6,akumFryrcOJV\_BV}A\oAPaALwBJsDAWH_@RKLAf@@nAHb@e@HeECiCD_BLgDLO~@BxANb@An@FrBDh@Fn@@xBP^FhDRr@@lBJd@C^Qv@QFGXIx@G?MGe@FGHSq@uBGUE]m@cBqAmGM[O{@Y}@[w@u@aBgC_Fg@eAQq@[w@AQe@}AIM[uAaB{FoAeFKa@Go@C{ABe@Fg@@{A^uFPsDf@yF?i@KY?e@b@mJ`@uG?o@IGa@C}C[QAUHIE[GwBGc@GwJc@_@?aBIgD?iAIM?IFALPpAFrAG`BG\Kl@]hA[|@y@lCKf@Uv@YpAk@|BWpA_@nAi@vBSjAGt@ErADzALzAf@jEh@vCL`@VfA\bAp@~ARz@Fb@Bj@C~@OzAG^Mf@e@x@Id@q@vAc@pAOj@Oz@KdB?vADjAApBDf@NvDF|@V`CLd@t@@n@AxADvAHJLNCBGp@Fd@?fBN`ETTBRNAZGl@SlAUnBYpA_@hASfAIx@Kd@AZHh@?f@CjAK|B?h@KvB?h@HRFD^Bd@JLFG^GPQfAQt@,175.0,5.18984,,3508,Morning Run,0.0,Run,2023-04-12 10:05:36,73.0,Run,,34.75
105,0.0,,135.3,,,,,236.0,Garmin Forerunner 245 Music,,20.116666666666667,,,1,,143.0,,,1207,Night Ride,0.0,Ride,2023-04-11 22:34:01,11.0,Ride,,
106,0.0,47.2,119.4,,,,,24.0,Garmin Forerunner 245 Music,,2.5166666666666666,,,1,,133.0,,,151,Night Elliptical,0.0,Elliptical,2023-04-11 22:29:59,,Elliptical,,
107,0.0,69.0,145.2,4.359913000000001,,,5.0,471.0,Garmin Forerunner 245 Music,2.88,39.766666666666666,ASICS Gel Venture 8,,5,alumFtyrcONb@EILKD@Hc@ZeAXoA?Oo@M{@Ey@IS?C\@fAI|@ShAWjB?ZGNKBMGGEB_@J_@p@uEBuAEk@HURAXLd@DDA@GF_FH_BBGHILe@HyCDi@RyAdAuDBg@Ji@XcCLa@j@@jDT~@@z@JxCNvDJpD^vBHpBDPDX@z@AbAc@n@St@IEDq@JSLwAf@QBs@@iGY_@?uDa@uACa@EoBKg@GwDGa@Iw@GcBKIBe@bFSz@y@vCUhBElAIb@I|AGLGdACh@AnBGlBE@a@Cc@MU?GTFf@ExAQzAc@hCKVFVN?LSA[JaA`@qCFo@BuA@AT?vBL^Hd@PZRt@VZXPAFYMQ[AqAe@^iBNsA@m@PkFHO|BHkBC]?AB@t@W`AC`@@n@KzBMn@W~@QhAO\o@~CCDIA,171.0,7.762390000000001,,2377,Lunch Run,0.0,Run,2023-04-11 11:12:49,53.0,Run,,37.63
108,0.0,67.9,141.7,,,,,380.0,Garmin Forerunner 245 Music,,30.05,,,1,,166.0,,,1803,Lunch Stair-Stepper,0.0,StairStepper,2023-04-10 11:07:33,27.0,StairStepper,,
109,0.0,74.2,159.2,4.968377,,,5.0,350.0,Garmin Forerunner 245 Music,2.05,25.016666666666666,ASICS Gel Venture 8,,4,wiumFh{qcOCFh@qBRiAFy@Nw@PqADCx@@tBLTDlBFbDVBB?VAbBJZXD\Mb@qAHw@FApBJlAJVFBF?zADT`@d@XRHI@KBq@JuAIEcAE{@IsDSE@CF?p@CLQZc@Nc@?QQEe@@mAMCk@?sAEqAM]DMtG?tBCdBWdIDBx@?dDR`BB|BNJDVBXCl@Hd@H`@RbC~@|@FBVQR[CcBi@_@Q_A]oAUiAEg@GgAG{EO{AMMCSi@C[DgCAg@c@CsAAMC?_AJg@AMEKOCIRBb@?^G|EM`DGr@?VGXKHKv@On@,170.0,6.2636,,1487,Afternoon Run,0.0,Run,2023-04-09 13:12:29,47.0,Run,,39.68
110,0.0,,120.1,,,,,268.0,Garmin Forerunner 245 Music,,30.1,,,1,,140.0,,,1806,Morning Ride,0.0,Ride,2023-04-08 10:39:11,7.0,Ride,,
111,0.0,66.6,140.6,4.196612,,,,482.0,Garmin Forerunner 245 Music,2.8,40.0,ASICS Gel Venture 8,,5,,162.0,4.89903,,2400,Lunch Run,0.0,Run,2023-04-07 11:16:48,43.0,Run,,42.48
112,0.0,,125.1,,,,,157.0,Garmin Forerunner 245 Music,,15.166666666666666,,,1,,138.0,,,910,Afternoon Ride,0.0,Ride,2023-04-06 13:21:56,4.0,Ride,,
113,0.0,,135.8,,,,,304.0,Garmin Forerunner 245 Music,,25.1,,,1,,162.0,,,1506,Lunch Stair-Stepper,0.0,StairStepper,2023-04-06 12:54:28,15.0,StairStepper,,
114,0.0,73.5,155.6,4.512029,,,5.0,406.0,Garmin Forerunner 245 Music,2.36,31.483333333333334,ASICS Gel Venture 8,,5,{jumF|yrcOL[n@gDXQJOLg@TsAP}HFWrBFTDBFG`FEv@?`@Pj@FFH@NC?GOSOi@Ac@@m@KSGWFkDAu@NgEAmBDiB?oAF_B@IJE|BDhCPjABxAJb@@vBRpEVbCDx@ATCf@M^S\M|@QHIEc@PE?Ci@yASw@CWq@}Bs@yCOa@Ie@NWh@M`@OROHKPs@Hk@?YB??HCd@Ml@Uj@[Ta@NYTGLnB~HXrAf@dBBJEJYRmAl@aA\w@Lw@BiBU_AGqAO{EWm@AmBMEE?MLoB?e@E[R_EBFGrAAt@M|BKrAGTcESQLGNE?QLK~FAtCKhEE@[?,173.0,6.089114,,1884,Lunch Run,0.0,Run,2023-04-05 12:10:55,54.0,Run,,44.839999999999996
115,0.0,,114.5,,,,,163.0,Garmin Forerunner 245 Music,,20.083333333333332,,,1,,122.0,,,1205,Night Ride,0.0,Ride,2023-04-04 22:57:33,4.0,Ride,,
