,achievement_count,average_cadence,average_heartrate,average_speed,average_temp,average_watts,best_efforts,calories,device_name,distance,elapsed_time,gear,kilojoules,laps,map,max_heartrate,max_speed,max_watts,moving_time,name,pr_count,sport_type,start_date_local,suffer_score,type,weighted_average_watts,shoe_distance
116,0.0,52.2,126.7,,,,,133.0,Garmin Forerunner 245 Music,,12.15,,,1,,145.0,,,729,Night Elliptical,0.0,Elliptical,2023-04-04 22:43:43,3.0,Elliptical,,
117,0.0,69.0,133.6,4.344254,,,,426.0,Garmin Forerunner 245 Music,2.61,36.0,ASICS Gel Venture 8,,5,,154.0,4.784943,,2160,Lunch Run,0.0,Run,2023-04-04 11:12:48,28.0,Run,,47.45
118,0.0,70.5,148.2,4.592561,,,5.0,443.0,Garmin Forerunner 245 Music,2.58,34.016666666666666,ASICS Gel Venture 8,,14,mkumFdsrcOa@GoAAG~BUjBUpACZ?VIPEDSEK]Pi@n@{DF_BCq@D[BCP@ZHxBNx@XBCd@oC@YRwJ?w@DMTILRGv@CrAp@FnABDFMjG@n@Ph@t@lARr@Hj@Dn@Gj@BLDDN?BADWIk@Gy@CSWaA]u@a@q@Ke@BiABKBAfFXbAJ@XEpBJn@Z`@d@JdCHRFf@TdA^ZRVJJK@MCOSKc@Ie@Mm@YYEKv@WjCQb@]h@_@b@oBlBa@TMMLS\[z@aAz@y@\c@L]Fc@XmCH?`@RjAb@l@^VFJSMYeAUsAi@w@KoBKGAWQQ_@Aa@BsB{@IMQQMgDMaAKOWBsDEI{BGGE@q@Hi@CYMKGBIVH`AGnCI|AEtBEp@In@]|AE?e@S_@EmBK[MM?KT@DNFz@Dr@AZBNDP?`@PAd@Mt@UpAIX,167.0,6.149513000000001,,2025,Lunch Run,0.0,Run,2023-04-03 11:24:22,45.0,Run,,50.03
119,0.0,,131.8,,,,,340.0,Garmin Forerunner 245 Music,,30.15,,,1,,144.0,,,1809,Lunch Ride,0.0,Ride,2023-04-01 11:46:54,15.0,Ride,,
120,0.0,69.5,139.8,4.520977,,,,115.0,Garmin Forerunner 245 Music,0.68,9.0,ASICS Gel Venture 8,,3,,164.0,5.4739390000000006,,540,Lunch Run,0.0,Run,2023-04-01 11:35:53,9.0,Run,,50.71
121,0.0,52.3,143.2,,,,,398.0,Garmin Forerunner 245 Music,,30.15,,,1,,167.0,,,1809,Lunch Elliptical,0.0,Elliptical,2023-03-31 11:38:33,26.0,Elliptical,,
122,0.0,53.4,137.1,,,,,248.0,Garmin Forerunner 245 Music,,20.1,,,1,,163.0,,,1206,Afternoon Elliptical,0.0,Elliptical,2023-03-30 14:05:27,11.0,Elliptical,,
123,0.0,76.5,170.3,5.487361,,,,253.0,Garmin Forerunner 245 Music,1.4,15.333333333333334,ASICS Gel Venture 8,,2,,176.0,5.845281,,920,Afternoon Run,0.0,Run,2023-03-30 13:47:46,45.0,Run,,52.11
124,0.0,72.5,148.5,4.733492,,,,452.0,Garmin Forerunner 245 Music,2.54,32.166666666666664,ASICS Gel Venture 8,,3,,159.0,5.185366,,1930,Afternoon Run,0.0,Run,2023-03-29 14:42:27,43.0,Run,,54.65
125,0.0,,136.0,,,,,303.0,Garmin Forerunner 245 Music,,25.166666666666668,,,1,,148.0,,,1510,Night Ride,0.0,Ride,2023-03-28 22:46:44,13.0,Ride,,
126,0.0,74.8,159.9,5.2905050000000005,,,,386.0,Garmin Forerunner 245 Music,2.22,25.166666666666668,ASICS Gel Venture 8,,3,,170.0,5.798304000000001,,1510,Night Run,0.0,Run,2023-03-28 22:18:59,53.0,Run,,56.87
127,0.0,,128.2,,,,,319.0,Garmin Forerunner 245 Music,,30.05,,,1,,170.0,,,1803,Lunch Ride,0.0,Ride,2023-03-27 11:44:21,16.0,Ride,,
128,0.0,73.0,150.4,4.617168,,,,431.0,Garmin Forerunner 245 Music,2.31,30.066666666666666,ASICS Gel Venture 8,,3,,164.0,5.167470000000001,,1804,Afternoon Run,0.0,Run,2023-03-25 13:28:32,42.0,Run,,59.18
129,0.0,49.1,122.6,,,,,42.0,Garmin Forerunner 245 Music,,4.033333333333333,,,1,,128.0,,,242,Lunch Elliptical,0.0,Elliptical,2023-03-24 12:20:52,,Elliptical,,
130,0.0,,109.2,,,,,149.0,Garmin Forerunner 245 Music,,20.216666666666665,,,1,,122.0,,,1213,Lunch Ride,0.0,Ride,2023-03-24 11:58:07,3.0,Ride,,
131,0.0,73.7,145.0,4.259248,,,,84.0,Garmin Forerunner 245 Music,0.45,6.316666666666666,ASICS Gel Venture 8,,1,,164.0,4.670856000000001,,379,Afternoon Run,0.0,Run,2023-03-22 14:07:14,6.0,Run,,59.63
132,0.0,26.9,134.2,,,,,72.0,Garmin Forerunner 245 Music,,5.833333333333333,,,1,,143.0,,,350,Afternoon Row,0.0,Rowing,2023-03-22 13:59:28,3.0,Rowing,,
133,0.0,62.0,139.1,,,,,190.0,Garmin Forerunner 245 Music,,14.8,,,1,,161.0,,,888,Afternoon Stair-Stepper,0.0,StairStepper,2023-03-22 13:42:30,12.0,StairStepper,,
134,0.0,72.0,152.7,4.796128,,,,212.0,Garmin Forerunner 245 Music,1.21,15.166666666666666,ASICS Gel Venture 8,,3,,178.0,6.022004000000001,,910,Afternoon Run,0.0,Run,2023-03-22 13:24:48,28.0,Run,,60.839999999999996
135,0.0,74.3,153.6,5.127204,,,4.0,295.0,Garmin Forerunner 245 Music,1.75,20.9,ASICS Gel Venture 8,,4,_mumFpyrcOt@d@D@@C@@TwAT}@Ly@BA`@BNLv@ZXVJ?DEFKGUm@Kw@[ECCIPcALe@Hk@@yAL{EDWFCtBHNBBJAp@OhFB`@Tp@b@r@D@DCDQc@q@Ue@Ci@Bk@@OFEdDRvCJd@DpCJ`@Bh@LhBv@`Bj@ZFLOE[SC]?gDkAa@Mc@GeCKa@AwCSqESEM?e@BiBDcA?]AAQDG\KB{AE_@G?k@Hq@C[SGKRFf@?l@U~JKz@]tADHl@Nj@V`@FJTITQBWU}@]aAe@c@Kx@T@BANOf@g@jCIVIK,171.0,12.818010000000001,,1228,Lunch Run,0.0,Run,2023-03-21 11:35:47,35.0,Run,,62.589999999999996
136,0.0,73.0,152.3,4.829683,,,,471.0,Garmin Forerunner 245 Music,2.71,33.61666666666667,ASICS Gel Venture 8,,5,,168.0,5.507494,,2017,Night Run,0.0,Run,2023-03-19 21:15:31,52.0,Run,,65.3
137,0.0,,114.0,,,,,172.0,Garmin Forerunner 245 Music,,20.033333333333335,,,1,,148.0,,,1202,Lunch Ride,0.0,Ride,2023-03-18 11:31:38,5.0,Ride,,
138,0.0,73.0,144.9,4.628353,,,,476.0,Garmin Forerunner 245 Music,2.72,35.233333333333334,ASICS Gel Venture 8,,5,,157.0,5.447095,,2114,Afternoon Run,0.0,Run,2023-03-16 13:13:22,44.0,Run,,68.02
139,0.0,72.6,148.1,4.811787,,,,383.0,Garmin Forerunner 245 Music,2.21,27.566666666666666,ASICS Gel Venture 8,,4,,161.0,5.639477,,1654,Lunch Run,0.0,Run,2023-03-14 11:44:14,38.0,Run,,70.23
140,0.0,73.7,156.6,5.026539,,,,478.0,Garmin Forerunner 245 Music,2.66,31.766666666666666,ASICS Gel Venture 8,,5,,168.0,5.878836000000001,,1906,Night Run,0.0,Run,2023-03-12 21:16:46,56.0,Run,,72.89
141,0.0,72.5,150.6,4.791654,,,,392.0,Garmin Forerunner 245 Music,2.21,27.683333333333334,ASICS Gel Venture 8,,4,,164.0,5.485124,,1661,Lunch Run,0.0,Run,2023-03-10 12:19:35,41.0,Run,,75.1
142,0.0,74.5,155.6,5.0645679999999995,,,,567.0,Garmin Forerunner 245 Music,3.24,38.36666666666667,ASICS Gel Venture 8,,5,,168.0,5.809489,,2302,Lunch Run,0.0,Run,2023-03-09 12:41:50,65.0,Run,,78.34
143,0.0,75.4,156.4,4.912452000000001,,,,814.0,Garmin Forerunner 245 Music,4.43,54.13333333333333,ASICS Gel Venture 8,,5,,164.0,5.565656000000001,,3248,Afternoon Run,0.0,Run,2023-03-08 13:20:42,95.0,Run,,82.77
144,0.0,74.7,157.2,5.118256,,,4.0,304.0,Garmin Forerunner 245 Music,1.77,20.883333333333333,ASICS Gel Venture 8,,4,_kumFryrcOIMCKFY\u@H_@h@iCL_AHcGHoBHo@Km@JYVGVb@IjBhB@H@RH@zAEz@?vACzADf@p@dAH@DG@Ms@_AIQAk@Bo@BMFCf@AvBJ`CTFDD\ElBFl@V\pCVBXVOKnASzAM`@S\sA`Bw@v@o@h@DCPa@~AkB`AeAFKNa@Lk@P}A@i@CAy@D_BC_@WGKMi@Ae@JiB?SECwA?yBIk@Ge@?AXBt@Jj@n@`A?BKJKIaAaBCk@F_B?qAHiBCWGCqBCGGCg@HkAEGQEIPJt@?fBGdBC|CCr@Gf@i@jC,175.0,7.9681939999999996,,1242,Lunch Run,0.0,Run,2023-03-07 11:09:59,41.0,Run,,84.54
145,0.0,,128.1,,,,,323.0,Garmin Forerunner 245 Music,,30.083333333333332,,,1,,158.0,,,1805,Lunch Ride,0.0,Ride,2023-03-06 11:34:28,13.0,Ride,,
146,0.0,27.7,123.0,,,,,57.0,Garmin Forerunner 245 Music,,5.383333333333334,,,1,,136.0,,,323,Lunch Row,0.0,Rowing,2023-03-06 11:26:39,1.0,Rowing,,
147,0.0,75.0,157.3,4.961666,,,5.0,387.0,Garmin Forerunner 245 Music,2.28,27.533333333333335,ASICS Gel Venture 8,,4,qkumFlzrcOJBHMp@kDDYg@Sc@?YCsAGEHGbCo@hECh@SLQUB_@Lc@l@cEDeAByATEXH~BNf@PRF@AJa@T_BB]BkBRqHEc@HOJGFBJVE^ClAvABp@C@mBBk@XU?sCBwAJkDJ_@|@@dAHfHZjDZtAHdCHA@QDe@@o@CuBMkBUoCIwDUm@@{AM]@OtGBpBMtEEj@ChBC`ABD`C@dBFHDLXj@FBHIjCFABQHa@BgAG]WQeAAyAEcCSACDsD_A?uAEYDI^GxDGzAEb@c@rBE\a@xA,172.0,6.2770220000000005,,1652,Lunch Run,0.0,Run,2023-03-05 12:44:42,52.0,Run,,86.82
148,0.0,47.9,119.2,,,,,58.0,Garmin Forerunner 245 Music,,5.933333333333334,,,1,,128.0,,,356,Lunch Elliptical,0.0,Elliptical,2023-03-04 12:30:26,1.0,Elliptical,,
149,0.0,,124.8,,,,,297.0,Garmin Forerunner 245 Music,,30.25,,,1,,134.0,,,1815,Lunch Ride,0.0,Ride,2023-03-04 11:58:09,7.0,Ride,,
150,0.0,72.6,154.6,4.6686190000000005,,,,323.0,Garmin Forerunner 245 Music,1.73,22.166666666666668,ASICS Gel Venture 8,,4,,173.0,5.415776999999999,,1330,Lunch Run,0.0,Run,2023-03-03 12:03:27,37.0,Run,,88.55
151,0.0,76.6,164.4,5.2927420000000005,,,5.0,529.0,Garmin Forerunner 245 Music,3.09,35.016666666666666,ASICS Gel Venture 8,,4,{~umFvkqcOc@cGAoAKuCDgA?q@EaCDk@Na@^eBNc@jAeC\eATgAHiAIaCSyAIa@i@yAUu@eAmECi@s@qGCe@?_DDm@Hi@f@iCjB_Hh@aCnBmGb@iANwADqA?qASeBVhAHz@@p@G|AGd@Kl@_BdFMj@Yz@Mr@m@tBc@nBu@bCa@`BQ|AK|CC[AyABq@VsB^eAP}@n@}B^aBX{Ap@}B`B_FXyAJ}A?q@Ak@Eg@Ic@C_@XMj@Dj@?LBwACS@KXRtABhA?|@QbBIf@Sj@c@fAaAfDyAjGeBjGSxAIpACr@BdB^tDd@tD`AxDRf@Pj@N\`@nAN|@@x@ChAWrBQd@i@lAWr@k@pAW|@a@pBC`@@rAH|GRlERlC,179.0,6.547699000000001,,2101,Lunch Run,0.0,Run,2023-03-01 11:50:10,83.0,Run,,91.64
152,0.0,75.9,158.4,4.937059,,,,189.0,Garmin Forerunner 245 Music,1.0,12.183333333333334,ASICS Gel Venture 8,,1,,167.0,5.149574,,731,Lunch Run,0.0,Run,2023-02-28 11:53:07,22.0,Run,,92.64
153,0.0,74.1,146.2,4.328595,,,,196.0,Garmin Forerunner 245 Music,1.0,13.866666666666667,ASICS Gel Venture 8,,1,,157.0,4.538873,,832,Lunch Run,0.0,Run,2023-02-28 11:36:34,16.0,Run,,93.64
154,0.0,74.0,152.0,4.83192,,,5.0,382.0,Garmin Forerunner 245 Music,2.23,27.733333333333334,ASICS Gel Venture 8,,4,}kumFb{rcORRP@XNPBRJLDc@E[IU?MCEEAYLMPo@dAaGV{@Fm@JoBNyHCIFa@FEJARNE`Cz@E~AHBCD_F?wBDeDF_BFOb@CxADp@Jd@?h@FrCPvABrAJ^FnALfCFCD_AByBIqD]iAE_CO}@CEA@A~@ABBBF?JCjBLRb@@LCBE\cANw@DGnA@vFd@rAJb@@sABm@AeBKyBUcBGGPILEp@Kh@SFc@DYK?ECm@@{ACAcFUUHArAIpC@nCShFE@uBEm@ECMBm@Hy@OOOJ?ZBd@M|FGjB@`@Gj@SdAKRQnAGN,168.0,6.373213000000001,,1658,Morning Run,0.0,Run,2023-02-27 09:50:14,42.0,Run,,95.87
155,0.0,75.6,157.5,5.017591,,,4.0,308.0,Garmin Forerunner 245 Music,1.78,21.25,ASICS Gel Venture 8,,4,sjumFbyrcOB[XmAJc@HQJAZNz@XXZTAHUKQa@CqAg@j@iCDm@FeBEi@D_CD]@C|B?XB@DSlHFl@R^@MI[@oBHI^?d@DHC?Io@Oc@EACDyDDg@HcECwBL}C?uABg@DELCjB@d@@jBLDPGfBHd@\B\IRcAVaAzADxD^xCLVAiAFqAGcAGk@IaBM}AGIp@Ct@ENGB]@g@COQGi@?oAoFUKHK`G?bCCn@C\EHYPA|ACTEB}AOe@?WJGlD,170.0,6.207675,,1275,Lunch Run,0.0,Run,2023-02-25 12:02:56,40.0,Run,,97.65
156,0.0,69.5,146.1,4.22793,,,6.0,535.0,Garmin Forerunner 245 Music,3.25,46.333333333333336,ASICS Gel Venture 8,,5,ojumFlzrcOg@V@TBHDDd@@r@RdBPFUQM_@FS?c@Gg@MUMEID[Lk@f@mCPMpAd@ZVPECWQIW@_@Ec@SIKf@oCToIBMFApAFt@LIbFD@HKLiFLsBDcBBKCg@?iBLqD@mAPOlADb@F`BDb@FfAF~CJlFd@`BBc@BiAE[@wHi@oDS_@Gq@?yAOk@Au@GiBGy@A_AKwBGU@EpA@tALZEjAA|@Gt@WFQQCS?qB@IXeALaC?i@Fe@EC}@@iBEcAKWAKKQWLoBBU?WD}@c@CQFI@GAGIIUFUNa@FKNI@HEd@?L`AH?DOj@MzAEdAAn@PRLB`@BzCLf@?lEV`BDbCPV?l@JvABF@?HIZSBoAEYDIbD?^Cb@?vBIdEGtAIdEG`AE?GEGUHsFCUk@CwAEAE@cAJg@CGOGC?KLDt@E~ACzA@JEp@GvBG~@a@vB?Ft@\n@TP@NL@JALQNSIOMmAa@CDQdAYjAKRQ@,168.0,6.1853050000000005,,2765,Afternoon Run,0.0,Run,2023-02-23 14:13:31,47.0,Run,,100.9
157,0.0,75.5,157.6,4.825209,,,5.0,393.0,Garmin Forerunner 245 Music,2.3,28.716666666666665,ASICS Gel Venture 8,,3,ikumFv{rcOHLRAHHp@Rp@DZNN?DE?IEKOI]Da@G]Ia@OMI?Gx@yDL]pAd@FA@EUWi@OSMj@kDB}BFk@@o@?y@Bg@BEf@?`@JbAF@BCzBEb@IjCFZD?BAFO?sA@SBAxAJbEJ~@LvADjBNbATlCfAt@TRI@UQOUH[CaAYkBu@oAWsIi@{BIk@G?_C@QFe@`CNhCLb@CTa@BoBF]?GKMU@_B]YOMSSF?VBDLF^DfBf@JHIjCCDG?{@MiKg@AG?k@Hw@EUMCKLANDl@IzFMdDY`BOt@a@Qa@Me@CGECm@LmFD_@Ae@GDKRIfFTv@Cb@BDl@Fb@LTN@DaAhEO`@,169.0,6.055559,,1714,Lunch Run,0.0,Run,2023-02-22 12:31:00,51.0,Run,,103.2
158,0.0,72.6,157.5,4.570191,,,4.0,303.0,Garmin Forerunner 245 Music,1.68,23.283333333333335,ASICS Gel Venture 8,,2,gkumFv{rcO@FBDVDd@P\Hj@DZLPCBSGMICO@IB{@Eu@WMI?C@URk@Ls@Ru@XeB\_BJo@LcGDg@DSFA\DzAHZKP[AyAHuB?s@EwAJ}CAm@@m@LQnBNzBFxCPf@?lBPrBLl@HxBDe@JM?m@Ei@@_@Go@AuASiCSgAGq@?a@EeEO_@@KvG@nBMnEGNK?qBIUCMECUHaBCCSGCDCFDv@ArAK~GEn@q@lDQb@c@|BQl@GJEC,172.0,6.921278,,1322,Evening Run,0.0,Run,2023-02-21 18:47:36,39.0,Run,,104.88
159,0.0,75.6,150.2,4.758099,,,1.0,82.0,Garmin Forerunner 245 Music,0.46,5.816666666666666,ASICS Gel Venture 8,,1,cwtmF~orcOB?DkBQ_@WEoBEkBK{@CGOBcABs@?USc@mCGUVAP?rAG|DE`@Ih@_B|GQb@IC,164.0,5.464991,,349,Lunch Run,0.0,Run,2023-02-21 11:46:06,7.0,Run,,105.34
160,4.0,73.7,160.3,5.3688,,,4.0,210.0,Garmin Forerunner 245 Music,1.25,14.183333333333334,ASICS Gel Venture 8,,3,mgumFv}rcOGa@`@NZD@UYOOFWBi@Ek@WOOLo@ZgBVaAHAH@pAh@LLRDDI?EQWY?QEaA]EIAId@sCJqBDS@s@Js@JwAFCfCDHJ?z@Ct@?`CGl@Bn@L^VZVb@Tl@NvACp@DXNBLQMeAGk@UcAQe@u@kAIg@@m@Je@z@?bBHrBL\J@`@GlBNp@ZTf@J|@Df@@PD@DYlCWbAY`@[`@c@\Y`@k@j@EJBBHBFEl@_AvAoATWRk@L_A,179.0,7.892136000000001,,841,Lunch Run,4.0,Run,2023-02-21 11:29:14,27.0,Run,,106.59
161,0.0,75.8,152.2,4.7938909999999995,,,5.0,413.0,Garmin Forerunner 245 Music,2.44,30.55,ASICS Gel Venture 8,,4,_kumFvyrcOn@eDTaAJ_ADOTcDPs@LoCBeBAm@BOHIR@F`@Ej@Cz@xAEl@@FcDAmELwEZKDONOdCNnB@DD@POtADh@LJ\GJ_@TkAPYBAt@Dj@F^BtBPrEVFBoAD_AC}@K_@AeAMwAKy@ECDK`@U`BWF_@AWME_@BeBCM{BE_BKs@FUO{@CkAKW?S@u@hGIVKf@e@vAKd@In@Cf@EhDI^MTE`@UzGDF`AD`@F\LBAL{@Lg@Ju@JyGJ}BC_@@]PINLGvBbCJ@@Bt@IzDGdA@l@CWHyEFaBMSoBEME@{@De@EYU?ETF^An@MfHIhBiBlIIRC?,172.0,6.688630000000001,,1833,Lunch Run,0.0,Run,2023-02-20 11:45:44,45.0,Run,,109.03
162,1.0,75.5,156.6,5.2032620000000005,,,5.0,378.0,Garmin Forerunner 245 Music,2.25,26.316666666666666,ASICS Gel Venture 8,,4,cbvmFpiqcO^OFSf@U?gAEs@BW?a@IsA@a@GgC?_CFcA^wBRo@p@cBt@}ARg@Pq@Lo@F{A?_@EcAKe@K_@u@cBe@yAu@}COc@Ge@QoC]eDAw@J{C^eChBiH|@aElAaE~@iCPyABm@CgBEo@Ke@BWBCVA`ABYBo@EQNB^Ln@FnBMrB_@|ASl@Uj@kAbE{A`H_@rAa@hA_@vAQdBEpBFrBd@xEj@fD`@~AnApDRr@Hd@Fx@CbBKhAa@bBa@v@mAzCg@vBI|@Aj@?bADjBBrDJ`CPpBHpAKeA,173.0,16.898298,,1554,Lunch Run,0.0,Run,2023-02-19 11:29:41,48.0,Run,,111.28
163,0.0,75.4,145.7,4.062392,,,,173.0,Garmin Forerunner 245 Music,0.83,12.216666666666667,ASICS Gel Venture 8,,1,,160.0,4.335306,,733,Lunch Run,0.0,Run,2023-02-18 12:03:52,15.0,Run,,112.11
164,0.0,69.6,123.9,3.438269,,,,30.0,Garmin Forerunner 245 Music,0.16,2.8666666666666667,ASICS Gel Venture 8,,1,,142.0,4.127265,,172,Lunch Run,0.0,Run,2023-02-18 11:59:13,,Run,,112.27
165,0.0,,119.3,,,,,211.0,Garmin Forerunner 245 Music,,23.083333333333332,,,1,,134.0,,,1385,Lunch Ride,0.0,Ride,2023-02-18 11:33:31,5.0,Ride,,
166,0.0,,121.5,,,,,199.0,Garmin Forerunner 245 Music,,20.216666666666665,,,1,,130.0,,,1213,Lunch Ride,0.0,Ride,2023-02-17 12:20:03,4.0,Ride,,
167,0.0,74.9,153.6,6.491774,,,,372.0,Garmin Forerunner 245 Music,2.12,24.55,ASICS Gel Venture 8,,4,,170.0,4.628353,,1173,Lunch Run,0.0,Run,2023-02-17 11:51:42,40.0,Run,,114.39
168,0.0,24.7,124.2,,,,,111.0,Garmin Forerunner 245 Music,,10.233333333333333,,,1,,136.0,,,614,Lunch Row,0.0,Rowing,2023-02-17 11:37:51,2.0,Rowing,,
169,0.0,,117.4,,,,,109.0,Garmin Forerunner 245 Music,,11.616666666666667,,,1,,126.0,,,697,Lunch Ride,0.0,Ride,2023-02-16 12:58:07,2.0,Ride,,
170,0.0,27.3,134.5,,,,,129.0,Garmin Forerunner 245 Music,,10.116666666666667,,,1,,146.0,,,607,Lunch Row,0.0,Rowing,2023-02-16 12:42:39,5.0,Rowing,,
171,1.0,76.6,157.7,4.98851,,,5.0,486.0,Garmin Forerunner 245 Music,2.77,33.35,ASICS Gel Venture 8,,5,alumFvzrcOBPNTPJd@B\Jp@DRFNJJAHKAKEEKGK?QHu@Ge@QYQl@{B\qBp@mCDs@HsD?s@@q@JUvA@`@DLD@HErBAdBDXL@EoAHqDFm@@s@FaE@cCJuEHOXBn@?d@@`@?dAHbAB`FX`BXjABlAJbAAn@H|@B`@Ab@M|@c@d@Ml@GDGIQGGE@_@Z{@^[TuAVw@Ca@OqFe@cCGcDSc@EWKuBK]@eAEk@GoE[c@AcDSS@CFD\C|AStC?r@CnADDHADI?oBBk@?a@EQ?OFoCDKFCd@@n@FpBF@H_@fDWzAWxAo@pBOrAEjCEj@Kf@IhAKnFCVm@C]OG?GDEPD^G`BLFFCBeBBQBAbBBbAJTLHC@[\gBHm@DoCJaBFUB?JJB~@QlEEl@s@hD,173.0,9.578834,,1996,Lunch Run,0.0,Run,2023-02-15 11:54:08,61.0,Run,,117.16
